0.001 4.00448e-07
0.0015 8.68083e-07
0.002 1.43608e-06
0.0025 2.19639e-06
0.003125 3.11308e-06
0.004 5.09436e-06
0.005 7.63752e-06
0.006 1.04429e-05
0.007 1.37625e-05
0.008 1.75526e-05
0.009 2.16745e-05
0.010375 2.75465e-05
0.0125 3.733e-05
0.015 4.83971e-05
0.0175 5.00712e-05
0.02 5.4354e-05
0.0225 5.71473e-05
0.025 6.97748e-05
0.0275 8.52891e-05
0.030625 9.47252e-05
0.035 0.000112776
0.04 0.000132099
0.045 0.000150809
0.05 0.000169399
0.055 0.000184569
0.06 0.000235347
0.065 0.000259649
0.07 0.000282203
0.075 0.000305436
0.08 0.000331303
0.085 0.000353292
0.09 0.000385989
0.095 0.000415066
0.105 0.000480212
0.125 0.000626967
0.15 0.000814074
0.175 0.00101598
0.2 0.00125104
0.225 0.00149766
0.25 0.00177008
0.275 0.00204881
0.30625 0.00244888
0.35 0.00302451
0.4 0.0037526
0.45 0.00453387
0.5 0.00539383
0.55 0.00632198
0.6 0.00729958
0.65 0.00831738
0.7 0.00946364
0.75 0.0105744
0.8 0.0118058
0.85 0.0130329
0.9 0.0143983
0.95 0.0158047
1.05 0.018761
1.25 0.02529
1.5 0.0345554
1.75 0.0452798
2 0.0571838
2.25 0.0702364
2.5 0.0843279
2.75 0.0997362
3.0625 0.120637
3.5 0.153241
4 0.193747
4.5 0.239044
5 0.288218
5.5 0.341304
6 0.398059
6.5 0.459389
7 0.522931
7.5 0.590979
8 0.662668
8.5 0.738516
9 0.817424
9.5 0.900274
10.5 1.0709
12.5 1.45005
15 1.98993
17.5 2.59727
20.625 3.43419
24.375 4.55874
27.5 5.58439
30.625 6.66676
35 8.2858
40 10.3039
45 12.4177
50 14.6876
55 17.0278
60 19.4288
65 21.911
70 24.5598
75 27.1123
80 29.8927
85 32.6115
90 35.4286
95 38.2835
105 43.6392
125 54.6597
150 69.9818
175 85.2657
200 101.464
225 115.898
250 130.897
275 149.404
306.25 168.303
350 192.486
