0.001 4.01669e-07
0.0015 7.50748e-07
0.002 1.3846e-06
0.0025 2.03327e-06
0.003125 2.90222e-06
0.004 4.84517e-06
0.005 6.89373e-06
0.006 9.90141e-06
0.007 1.33594e-05
0.008 1.6813e-05
0.009 2.09355e-05
0.010375 2.69239e-05
0.0125 3.65489e-05
0.015 4.88661e-05
0.0175 6.10736e-05
0.02 6.55141e-05
0.0225 5.78619e-05
0.025 7.14143e-05
0.0275 7.40937e-05
0.030625 9.10233e-05
0.035 0.000111299
0.04 0.000134283
0.045 0.000152437
0.05 0.000170744
0.055 0.000184043
0.06 0.000224112
0.065 0.000261145
0.07 0.000272776
0.075 0.000285296
0.08 0.000305088
0.085 0.000331595
0.09 0.000360988
0.095 0.00037774
0.105 0.000439284
0.125 0.000560601
0.15 0.000727843
0.175 0.000895908
0.2 0.00110422
0.225 0.00130743
0.25 0.00152865
0.275 0.001777
0.30625 0.00210011
0.35 0.00258504
0.4 0.0031777
0.45 0.00382488
0.5 0.0045569
0.55 0.0052946
0.6 0.00610061
0.65 0.00693584
0.7 0.00786889
0.75 0.0088267
0.8 0.00981773
0.85 0.0108105
0.9 0.0119257
0.95 0.0130501
1.05 0.0154266
1.25 0.0206963
1.5 0.0281738
1.75 0.0367538
2 0.0461741
2.25 0.0564218
2.5 0.067701
2.75 0.079788
3.0625 0.0964006
3.5 0.121103
4 0.15247
4.5 0.187178
5 0.224802
5.5 0.265235
6 0.308893
6.5 0.352308
7 0.400451
7.5 0.449061
8 0.500965
8.5 0.555912
9 0.611262
9.5 0.671249
10.5 0.788103
12.5 1.04778
15 1.40027
17.5 1.77775
20.625 2.27546
24.375 2.8948
27.5 3.43083
30.625 3.95944
35 4.69241
40 5.51373
45 6.31445
50 7.0806
55 7.83486
60 8.59308
65 9.2416
70 9.86652
75 10.3315
80 10.9236
85 11.508
90 11.921
95 12.2475
105 13.3209
125 14.9074
150 16.8153
175 18.4697
200 18.9901
225 21.3816
250 25.0328
275 29.5311
306.25 33.7302
350 15.0656
400 32.4875
